"x.R.Phase3","R.fit","R.upr","R.lwr","x.G.Phase3","G.fit","G.upr","G.lwr"
15.5555555555556,-0.008521055069782,-0.00709669463540004,-0.00994541550416396,15.5555555555555,0.00217328002762455,0.00310087082303157,0.00124568923221753
15.7575757575758,-0.00900649943602505,-0.00755418824853867,-0.0104588106235114,15.7575757575758,0.00201198445475256,0.00294993884304182,0.00107403006646329
15.959595959596,-0.00949194380226811,-0.0080116708824822,-0.010972216722054,15.9595959595959,0.00185274365848745,0.00280093697772407,0.00090455033925083
16.1616161616162,-0.00997738816851117,-0.00846914314786864,-0.0114856331891537,16.1616161616162,0.00169550594426481,0.00265381634668553,0.000737195541844083
16.3636363636364,-0.0104628325347542,-0.00892660561107968,-0.0119990594584288,16.3636363636363,0.00154022154412691,0.00250852991120558,0.000571913177048238
16.5656565656566,-0.0109482769009973,-0.00938405879816117,-0.0125124950038334,16.5656565656566,0.00138684252215888,0.00236503238227257,0.000408652662045196
16.7676767676768,-0.0114337212672403,-0.00984150319833586,-0.0130259393361448,16.7676767676768,0.00123532268565718,0.00222328013434315,0.000247365236971207
16.969696969697,-0.0119191656334834,-0.0102989392671569,-0.0135393919998099,16.969696969697,0.00108561750161702,0.00208323112439537,8.80038788386565e-05
17.1717171717172,-0.0124046099997264,-0.0107563674293438,-0.0140528525701091,17.1717171717172,0.000937684018162311,0.00194484481588689,-6.94767795622648e-05
17.3737373737374,-0.0128900543659695,-0.0112137880813382,-0.0145663206506008,17.3737373737374,0.000791480790570219,0.0018080821072609,-0.00022512052612046
17.5757575757576,-0.0133754987322126,-0.0116712015936098,-0.0150797958708153,17.5757575757576,0.000646967811572341,0.00167290526467471,-0.000378969641530028
17.7777777777778,-0.0138609430984556,-0.0121286083127414,-0.0155932778841699,17.7777777777777,0.000504106445638862,0.00153927785865162,-0.000531064967373893
17.979797979798,-0.0143463874646987,-0.012586008563317,-0.0161067663660804,17.979797979798,0.000362859366975568,0.0014071647043822,-0.000681445970431067
18.1818181818182,-0.0148318318309417,-0.0130434026496343,-0.0166202610122492,18.1818181818182,0.000223190500985222,0.00127653180542375,-0.000830150803453304
18.3838383838384,-0.0153172761971848,-0.0135007908572598,-0.0171337615371098,18.3838383838384,8.50649689631244e-05,0.00114734630056586,-0.000977216362639611
18.5858585858586,-0.0158027205634278,-0.013958173454444,-0.0176472676724117,18.5858585858586,-5.15509641851967e-05,0.00101957641364938,-0.00112267834201977
18.7878787878788,-0.0162881649296709,-0.0144155506934099,-0.0181607791659319,18.7878787878788,-0.000186689939399485,0.000893191406142884,-0.00126657128494185
18.989898989899,-0.016773609295914,-0.0148729228115295,-0.0186742957802984,18.989898989899,-0.000320383550276273,0.000768161532294409,-0.00140892863284695
19.1919191919192,-0.017259053662157,-0.0153302900323971,-0.0191878172919169,19.1919191919192,-0.00045266238740247,0.000644457996692772,-0.00154978277149771
19.3939393939394,-0.0177444980284001,-0.0157876525668127,-0.0197013434899875,19.3939393939394,-0.000583556080368676,0.000522052914082142,-0.00168916507481949
19.5959595959596,-0.0182299423946431,-0.0162450106136809,-0.0202148741756054,19.5959595959596,-0.000713093337604633,0.000400919271288508,-0.00182710594649777
19.7979797979798,-0.0187153867608862,-0.0167023643608367,-0.0207284091609356,19.7979797979798,-0.000841301984172418,0.000281030891124095,-0.00196363485946893
20,-0.0192008311271292,-0.017159713985803,-0.0212419482684555,20,-0.000968208997640723,0.000162362398147928,-0.00209878039342937
