"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
442.200955666667,0.0201998834479598,0.0209054086640177,0.019494358231902,394.670356727826,0.0211847798124956,0.0217463590398137,0.0206232005851775
446.014274252525,0.0200849908971055,0.0208027387371623,0.0193672430570487,399.049502728049,0.0210670565929583,0.0216364615566526,0.020497651629264
449.827592838384,0.0199700983462511,0.0207003873253594,0.0192398093671429,403.477238442104,0.020949333373421,0.0215270105092379,0.0203716562376042
453.640911424242,0.0198552057953968,0.0205983383029593,0.0191120732878343,407.954103007139,0.0208316101538837,0.0214179870039151,0.0202452333038523
457.454230010101,0.0197403132445425,0.0204965762637848,0.0189840502253001,412.480641542412,0.0207138869343464,0.0213093723025138,0.0201184015661791
461.26754859596,0.0196254206936881,0.0203950865201603,0.0188557548672159,417.05740521566,0.0205961637148091,0.0212011479407121,0.0199911794889062
465.080867181818,0.0195105281428338,0.0202938550951934,0.0187272011904742,421.684951310218,0.0204784404952718,0.0210932958277873,0.0198635851627564
468.894185767677,0.0193956355919794,0.0201928687096025,0.0185984024743563,426.36384329287,0.0203607172757345,0.0209857983286352,0.0197356362228338
472.707504353535,0.0192807430411251,0.0200921147642369,0.0184693713180133,431.094650882464,0.0202429940561972,0.0208786383292852,0.0196073497831093
476.520822939394,0.0191658504902707,0.0199915813192847,0.0183401196612568,435.877950119279,0.02012527083666,0.0207717992873603,0.0194787423859596
480.334141525253,0.0190509579394164,0.0198912570710302,0.0182106588078026,440.714323435166,0.0200075476171227,0.0206652652690539,0.0193498299651914
484.147460111111,0.018936065388562,0.0197911313268884,0.0180809994502357,445.604359724471,0.0198898243975854,0.0205590209742354,0.0192206278209353
487.96077869697,0.0188211728377077,0.0196911939793297,0.0179511516960857,450.548654415737,0.0197721011780481,0.0204530517512762,0.0190911506048199
491.774097282828,0.0187062802868534,0.0195914354792015,0.0178211250945052,455.547809544206,0.0196543779585108,0.0203473436031143,0.0189614123139072
495.587415868687,0.018591387735999,0.0194918468088617,0.0176909286631364,460.602433825126,0.0195366547389735,0.0202418831859771,0.0188314262919698
499.400734454545,0.0184764951851447,0.0193924194554578,0.0175605709148315,465.713142727871,0.0194189315194362,0.0201366578020586,0.0187012052368138
503.214053040404,0.0183616026342903,0.0192931453846164,0.0174300598839643,470.88055855088,0.0193012082998989,0.0200316553873132,0.0185707612124846
507.027371626263,0.018246710083436,0.0191940170147468,0.0172994031521251,476.105310497434,0.0191834850803616,0.0199268644953971,0.0184401056653261
510.840690212121,0.0181318175325816,0.0190950271921171,0.0171686078730462,481.388034752267,0.0190657618608243,0.0198222742786513,0.0183092494429973
514.65400879798,0.0180169249817273,0.0189961691668126,0.017037680796642,486.729374559032,0.018948038641287,0.019717874466899,0.018178202815675
518.467327383839,0.0179020324308729,0.0188974365696591,0.0169066282920867,492.129980298625,0.0188303154217497,0.0196136553447119,0.0180469754987875
522.280645969697,0.0177871398800186,0.0187988233901591,0.0167754563698781,497.590509568374,0.0187125922022124,0.0195096077276938,0.017915576676731
526.093964555556,0.0176722473291642,0.0187003239554699,0.0166441707028586,503.111627262115,0.0185948689826751,0.0194057229382379,0.0177840150271123
529.907283141414,0.0175573547783099,0.0186019329104331,0.0165127766461867,508.694005651151,0.0184771457631378,0.0193019927811276,0.0176522987451481
533.720601727273,0.0174424622274556,0.0185036451986497,0.0163812792562615,514.338324466108,0.0183594225436005,0.0191984095192818,0.0175204355679193
537.533920313131,0.0173275696766012,0.0184054560445839,0.0162496833086186,520.045270979703,0.0182416993240632,0.0190949658498805,0.017388432798246
541.34723889899,0.0172126771257469,0.018307360936672,0.0161179933148217,525.815540090429,0.0181239761045259,0.0189916548810551,0.0172562973279968
545.160557484849,0.0170977845748925,0.0182093556114028,0.0159862135383822,531.649834407167,0.0180062528849886,0.0188884701092818,0.0171240356606955
548.973876070707,0.0169828920240382,0.0181114360383344,0.0158543480097419,537.54886433474,0.0178885296654514,0.0187854053975799,0.0169916539333228
552.787194656566,0.0168679994731838,0.0180135984060078,0.0157224005403599,543.513348160413,0.0177708064459141,0.0186824549545862,0.0168591579372419
556.600513242424,0.0167531069223295,0.017915839108716,0.015590374735943,549.544012141357,0.0176530832263768,0.0185796133145491,0.0167265531382044
560.413831828283,0.0166382143714751,0.0178181547340864,0.0154582740088639,555.641590593074,0.0175353600068395,0.018476875318268,0.0165938446954109
564.227150414141,0.0165233218206208,0.0177205420514335,0.0153261015898081,561.80682597882,0.0174176367873022,0.0183742360949862,0.0164610374796181
568.040469,0.0164084292697665,0.0176229980008409,0.015193860538692,568.040469,0.0172999135677649,0.0182716910452309,0.0163281360902989
